callerfilename,callermodule,callerfunction,calleefilename,calleemodule,calleefunction
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,load,builtins,builtins,super
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,_save_all,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,im.seek
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,read,./apps/Pillow/src/PIL/_typing.py,PIL._typing,ImageFile._safe_read
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,load_prepare,./apps/Pillow/src/PIL/features.py,PIL.features,Image._decompression_bomb_check
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,_save_all,./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,enc.add
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,_new_color_index,inspect,inspect,enumerate
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,_save_all,builtins,builtins,round
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,_new_color_index,./apps/Pillow/src/PIL/PSDraw.py,PIL.PSDraw,image.histogram
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,read,++imported++,_binary,si16
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,_new_color_index,_sqlite3,_sqlite3,ValueError
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,read,./apps/Pillow/src/PIL/_typing.py,PIL._typing,read
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,load_prepare,./apps/Pillow/src/PIL/Image.py,PIL.Image,Image.core.new
./apps/Pillow/src/PIL/Image.py,PIL.Image,tobytes,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,e.encode
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,_save_all,math,math,enc.assemble
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,read,builtins,builtins,abs
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,load_prepare,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,ImageFile.ImageFile.load_prepare
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,_save_all,_sqlite3,_sqlite3,OSError
./apps/Pillow/src/PIL/Image.py,PIL.Image,tobytes,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,output.append
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,read,_sqlite3,_sqlite3,SyntaxError
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,getcolor,++imported++,math,isinstance
./apps/Pillow/src/PIL/Image.py,PIL.Image,transform,./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms,transform
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,getcolor,_sqlite3,_sqlite3,ValueError
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,_save_all,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,fp.write
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,getcolor,builtins,builtins,len
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,read,builtins,builtins,range
./apps/Pillow/src/PIL/Image.py,PIL.Image,tobytes,./apps/Pillow/src/PIL/Image.py,PIL.Image,RuntimeError
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,getcolor,_sqlite3,_sqlite3,ValueError
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,read,builtins,builtins,abs
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,load_end,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,self.getexif
./apps/Pillow/src/PIL/Image.py,PIL.Image,tobytes,shlex,shlex,join
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,_save,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,im.encoderinfo.get
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,load_end,./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,exif.get_ifd
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,read,++imported++,_binary,si32
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,getcolor,builtins,builtins,len
./apps/Pillow/src/PIL/Image.py,PIL.Image,tobitmap,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,self.load
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,load_end,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,ImageOps.exif_transpose
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,read,./apps/Pillow/src/PIL/_typing.py,PIL._typing,read
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,_save,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,im.encoderinfo.get
./apps/Pillow/src/PIL/Image.py,PIL.Image,tobitmap,_sqlite3,_sqlite3,ValueError
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,_load_libtiff,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,Image.Image.load
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,getcolor,./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,self._new_color_index
./apps/Pillow/src/PIL/Image.py,PIL.Image,transform,./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms,transform
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,read,++imported++,_binary,si32
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,_save,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,im.encoderinfo.get
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,_load_libtiff,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,self.load_prepare
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,getcolor,++imported++,math,isinstance
./apps/Pillow/src/PIL/Image.py,PIL.Image,tobitmap,./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms,self.tobytes
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,read,./apps/Pillow/src/PIL/_typing.py,PIL._typing,read
./apps/Pillow/src/PIL/Image.py,PIL.Image,transform,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,xx.append
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,_load_libtiff,builtins,builtins,len
./apps/Pillow/src/PIL/Image.py,PIL.Image,tobitmap,shlex,shlex,join
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,_save,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,im.encoderinfo.get
./apps/Pillow/src/PIL/Image.py,PIL.Image,transform,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,yy.append
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,_load_libtiff,_sqlite3,_sqlite3,OSError
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,getcolor,builtins,builtins,len
./apps/Pillow/src/PIL/Image.py,PIL.Image,tobitmap,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,encode
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,read,++imported++,_binary,si32
./apps/Pillow/src/PIL/Image.py,PIL.Image,tobitmap,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,encode
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,read,./apps/Pillow/src/PIL/_typing.py,PIL._typing,read
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,_save,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,im.encoderinfo.get
./apps/Pillow/src/PIL/Image.py,PIL.Image,tobitmap,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,encode
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,_save,++imported++,math,isinstance
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,read,++imported++,_binary,si32
./apps/Pillow/src/PIL/Image.py,PIL.Image,transform,++imported++,math,math.ceil
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,read,./apps/Pillow/src/PIL/_typing.py,PIL._typing,read
./apps/Pillow/src/PIL/Image.py,PIL.Image,transform,builtins,builtins,max
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,getcolor,./apps/Pillow/src/PIL/ImageQt.py,PIL.ImageQt,bytes
./apps/Pillow/src/PIL/Image.py,PIL.Image,frombytes,builtins,builtins,len
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,_save,./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms,exif.tobytes
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,_load_libtiff,builtins,builtins,hasattr
./apps/Pillow/src/PIL/Image.py,PIL.Image,transform,math,math,math.floor
./apps/Pillow/src/PIL/Image.py,PIL.Image,frombytes,++imported++,math,isinstance
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,read,++imported++,_binary,i16
./apps/Pillow/src/PIL/Image.py,PIL.Image,transform,builtins,builtins,min
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,get_literal_string,inspect,inspect,result.extend
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,get_literal_string,tkinter,tkinter,m.group
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,get_literal_string,inspect,inspect,result.extend
./apps/Pillow/src/PIL/Image.py,PIL.Image,transform,++imported++,math,math.ceil
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,get_literal_string,tkinter,tkinter,m.group
./apps/Pillow/src/PIL/Image.py,PIL.Image,transform,builtins,builtins,max
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,get_literal_string,./apps/Pillow/src/PIL/ImageQt.py,PIL.ImageQt,bytes
./apps/Pillow/src/PIL/Image.py,PIL.Image,transform,math,math,math.floor
./apps/Pillow/src/PIL/Image.py,PIL.Image,_save,webbrowser,webbrowser,getattr
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,get_literal_string,math,math,m.end
./apps/Pillow/src/PIL/Image.py,PIL.Image,transform,builtins,builtins,min
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,get_literal_string,inspect,inspect,result.extend
./apps/Pillow/src/PIL/Image.py,PIL.Image,transform,./apps/Pillow/src/PIL/ImageCms.py,PIL.ImageCms,transform
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,get_literal_string,math,math,m.end
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,get_literal_string,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser.PdfFormatError,PdfFormatError
./apps/Pillow/src/PIL/Image.py,PIL.Image,_save,_sqlite3,_sqlite3,ImportError
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,get_literal_string,./apps/Pillow/src/PIL/FontFile.py,PIL.FontFile,re.compile
./apps/Pillow/src/PIL/Image.py,PIL.Image,transform,./apps/Pillow/src/PIL/Image.py,PIL.Image,self.transform
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,./apps/Pillow/src/PIL/_util.py,PIL._util,is_path
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,get_literal_string,./apps/Pillow/src/PIL/FontFile.py,PIL.FontFile,re.compile
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,getopt,getopt,os.fspath
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,get_literal_string,./apps/Pillow/src/PIL/FontFile.py,PIL.FontFile,re.compile
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,builtins,builtins,hasattr
./apps/Pillow/src/PIL/Image.py,PIL.Image,_save,./apps/Pillow/src/PIL/Image.py,PIL.Image,DeferredError.new
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,./apps/Pillow/src/PIL/_util.py,PIL._util,is_path
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_xref_table,./apps/Pillow/src/PIL/ImageMorph.py,PIL.ImageMorph,self.re_xref_section_start.match
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_xref_table,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,check_format_condition
./apps/Pillow/src/PIL/Image.py,PIL.Image,_save,_sqlite3,_sqlite3,ImportError
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,getopt,getopt,os.fspath
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,__init__,./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,COMPRESSION_INFO.items
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,./apps/Pillow/src/PIL/Image.py,PIL.Image,preinit
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_xref_table,math,math,m.end
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_xref_table,./apps/Pillow/src/PIL/ImageMorph.py,PIL.ImageMorph,self.re_xref_subsection_start.match
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,./apps/Pillow/src/PIL/ImageDraw2.py,PIL.ImageDraw2,os.path.splitext.os.path.splitext.lower
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_xref_table,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,check_format_condition
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,./apps/Pillow/src/PIL/ImageDraw2.py,PIL.ImageDraw2,os.path.splitext
./apps/Pillow/src/PIL/Image.py,PIL.Image,_save,builtins,builtins,str.startswith
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_xref_table,math,math,m.end
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,++imported++,math,isinstance
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,filename_ext.decode
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_xref_table,shutil,shutil,int
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,./apps/Pillow/src/PIL/Image.py,PIL.Image,init
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_xref_table,tkinter,tkinter,m.group
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_xref_table,shutil,shutil,int
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,_sqlite3,_sqlite3,ValueError
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_xref_table,tkinter,tkinter,m.group
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,++imported++,math,isinstance
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_xref_table,builtins,builtins,range
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,getopt,getopt,os.path.abspath
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,getopt,getopt,os.path.abspath
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_xref_table,./apps/Pillow/src/PIL/ImageMorph.py,PIL.ImageMorph,self.re_xref_entry.match
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,./apps/Pillow/src/PIL/Image.py,PIL.Image,self._ensure_mutable
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_xref_table,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,check_format_condition
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,self.load
./apps/Pillow/src/PIL/Image.py,PIL.Image,_save,builtins,builtins,str
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_xref_table,math,math,m.end
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,configparser,configparser,params.pop
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_xref_table,tkinter,tkinter,m.group
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,webbrowser,webbrowser,getattr
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_xref_table,shutil,shutil,int
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,self._attach_default_encoderinfo
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_xref_table,tkinter,tkinter,m.group
./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,_maketile,./apps/Pillow/src/PIL/FontFile.py,PIL.FontFile,re.compile
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,builtins,builtins,format.upper
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,./apps/Pillow/src/PIL/Image.py,PIL.Image,init
./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,_accept,inspect,inspect,prefix.startswith
./apps/Pillow/src/PIL/Image.py,PIL.Image,_save,importlib,importlib,warnings.warn
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_xref_table,shutil,shutil,int
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,webbrowser,webbrowser,params.get
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_xref_table,tkinter,tkinter,m.group
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,builtins,builtins,format.upper
./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,_open,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,_accept
./apps/Pillow/src/PIL/Image.py,PIL.Image,_save,builtins,builtins,str.startswith
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,builtins,builtins,format.upper
./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,_open,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self.fp.read
./apps/Pillow/src/PIL/Image.py,PIL.Image,_save,builtins,builtins,str
./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,_open,_sqlite3,_sqlite3,SyntaxError
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,builtins,builtins,format.upper
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_indirect,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,check_format_condition
./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,_open,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self.fp.readline
./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,_open,_sqlite3,_sqlite3,SyntaxError
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,getopt,getopt,os.path.exists
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_indirect,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,self.get_value
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,read_indirect,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser.IndirectReference,IndirectReference
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,webbrowser,webbrowser,params.get
./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,_open,./apps/Pillow/src/PIL/ImageMorph.py,PIL.ImageMorph,xpm_head.match
./apps/Pillow/src/PIL/Image.py,PIL.Image,_save,builtins,builtins,str
./apps/Pillow/src/PIL/Image.py,PIL.Image,_save,importlib,importlib,warnings.warn
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,./apps/Pillow/src/PIL/WalImageFile.py,PIL.WalImageFile,builtins.open
./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,_open,shutil,shutil,int
./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,_open,tkinter,tkinter,m.group
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,linearize_page_tree,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,check_format_condition
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,./apps/Pillow/src/PIL/WalImageFile.py,PIL.WalImageFile,builtins.open
./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,_open,shutil,shutil,int
./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,_open,tkinter,tkinter,m.group
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,linearize_page_tree,./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,self.read_indirect
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,++imported++,typing,cast
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,./apps/Pillow/src/PIL/FontFile.py,PIL.FontFile,save_handler
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,linearize_page_tree,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,pages.append
./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,_open,shutil,shutil,int
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,./apps/Pillow/src/PIL/ContainerIO.py,PIL.ContainerIO,fp.close
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,linearize_page_tree,pydoc,pydoc,pages.extend
./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,_open,tkinter,tkinter,m.group
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,linearize_page_tree,./apps/Pillow/src/PIL/GimpGradientFile.py,PIL.GimpGradientFile,self.linearize_page_tree
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,getopt,getopt,os.remove
./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,_open,shutil,shutil,int
./apps/Pillow/src/PIL/Image.py,PIL.Image,save,./apps/Pillow/src/PIL/ContainerIO.py,PIL.ContainerIO,fp.close
./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,_open,tkinter,tkinter,m.group
./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,_open,builtins,builtins,range
./apps/Pillow/src/PIL/Image.py,PIL.Image,_attach_default_encoderinfo,webbrowser,webbrowser,getattr
./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,_open,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self.fp.readline.rstrip
./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,_open,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self.fp.readline
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,_save,multiprocessing,multiprocessing,exif.startswith
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,_load_libtiff,./apps/Pillow/src/PIL/ContainerIO.py,PIL.ContainerIO,self.fp.fileno
./apps/Pillow/src/PIL/PcxImagePlugin.py,PIL.PcxImagePlugin,_save,./apps/Pillow/src/PIL/_binary.py,PIL._binary,o8
./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,autocontrast,builtins,builtins,range
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,_load_libtiff,builtins,builtins,hasattr
./apps/Pillow/src/PIL/Image.py,PIL.Image,seek,_sqlite3,_sqlite3,EOFError
./apps/Pillow/src/PIL/PcxImagePlugin.py,PIL.PcxImagePlugin,_save,./apps/Pillow/src/PIL/_binary.py,PIL._binary,o8
./apps/Pillow/src/PIL/SpiderImagePlugin.py,PIL.SpiderImagePlugin,isSpiderImage,++imported++,struct,struct.unpack
./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,autocontrast,builtins,builtins,range
./apps/Pillow/src/PIL/PcxImagePlugin.py,PIL.PcxImagePlugin,_save,++imported++,_binary,o16
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,_load_libtiff,./apps/Pillow/src/PIL/ImageDraw2.py,PIL.ImageDraw2,self.fp.flush
./apps/Pillow/src/PIL/Image.py,PIL.Image,show,./apps/Pillow/src/PIL/ImageShow.py,PIL.ImageShow,_show
./apps/Pillow/src/PIL/PcxImagePlugin.py,PIL.PcxImagePlugin,_save,++imported++,_binary,o16
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,_save,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,im.encoderinfo.get
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,_load_libtiff,++imported++,math,isinstance
./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,autocontrast,math,math,lut.extend
./apps/Pillow/src/PIL/SpiderImagePlugin.py,PIL.SpiderImagePlugin,isSpiderImage,./apps/Pillow/src/PIL/SpiderImagePlugin.py,PIL.SpiderImagePlugin,isSpiderHeader
./apps/Pillow/src/PIL/PcxImagePlugin.py,PIL.PcxImagePlugin,_save,++imported++,_binary,o16
./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,autocontrast,pydoc,pydoc,list
./apps/Pillow/src/PIL/Image.py,PIL.Image,split,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,self.load
./apps/Pillow/src/PIL/PcxImagePlugin.py,PIL.PcxImagePlugin,_save,++imported++,_binary,o16
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,_save,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,im.encoderinfo.get
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,_load_libtiff,pydoc,pydoc,list
./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,autocontrast,builtins,builtins,range
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,_setitem,builtins,builtins,all
./apps/Pillow/src/PIL/Image.py,PIL.Image,split,./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,self.copy
./apps/Pillow/src/PIL/PcxImagePlugin.py,PIL.PcxImagePlugin,_save,++imported++,_binary,o16
./apps/Pillow/src/PIL/SpiderImagePlugin.py,PIL.SpiderImagePlugin,isSpiderImage,++imported++,struct,struct.unpack
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,_setitem,++imported++,math,isinstance
./apps/Pillow/src/PIL/Image.py,PIL.Image,split,builtins,builtins,tuple
./apps/Pillow/src/PIL/PcxImagePlugin.py,PIL.PcxImagePlugin,_save,++imported++,_binary,o16
